Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,702295464353437952,140.1029651,33.8823264,10.383,0.751,0.0,0.0,0.0,10.0,10.0,0.2,4.331,,,,0.885,,Gaia_DR3,-2.275,-20.072,-2.275,0.018,-20.072,0.017
Gaia,DR3,701942246242945152,138.9674757,33.4996347,18.484,3.038,2.72,1.0193,9.5439,10.19,,,4.176,,,,0.974,,,-1.834,-19.315,-2.652,0.194,-17.065,0.192
Gaia,DR3,797538627587521024,142.8071076,34.592714,17.253,1.239,2.919,2.3456,10.3368,9.61,,,4.415,,,,5.468,,,-3.219,-20.5,-3.397,0.357,-17.789,0.297
Gaia,DR3,713527040053724160,135.3802915,34.5728241,19.591,2.834,1.715,3.9649,16.8879,9.85,,,4.448,,,,0.992,,,-0.74,-20.796,0.365,0.456,-19.628,0.366
Gaia,DR3,715123260355849216,137.4725109,35.4072628,15.774,1.989,2.891,2.6472,17.2342,9.49,,,4.095,,,,1.041,,,-1.334,-19.249,-1.745,0.041,-21.71,0.037
Gaia,DR3,701673690526926592,139.6096159,32.849153,17.91,2.891,2.813,1.1123,18.3128,10.42,,,4.022,,,,1.039,,,-1.962,-18.495,-0.818,0.167,-16.402,0.13
Gaia,DR3,699336880424024448,137.3431652,29.6615516,18.263,2.917,2.998,4.8285,19.6372,11.68,,,4.4,,,,0.989,,,-1.39,-19.698,-3.115,0.252,-21.879,0.201
Gaia,DR3,793158899113385088,145.7858633,32.3096507,17.695,2.859,1.229,5.013,20.6255,10.31,,,4.268,,,,1.093,,,-4.063,-19.359,-3.118,0.127,-19.933,0.093
Gaia,DR3,712426845527176192,135.7705624,32.4201604,14.909,2.139,2.388,3.9104,20.6752,10.67,-11.16,3.13,4.102,,,,1.368,,Gaia_DR3,-0.805,-18.846,-1.355,0.036,-20.836,0.031
Gaia,DR3,699741848597482368,136.4953207,31.2321071,17.622,2.783,1.674,4.033,21.3828,11.11,,,4.621,,,,1.014,,,-1.161,-21.0,-2.328,0.111,-19.86,0.104
