Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,2424621502311961344,4.1463471,-10.9764229,12.081,0.717,0.0,0.0,0.0,24.68,24.68,1.02,1.851,,,,1.748,,Gaia_DR3,1.769,-1.68,1.769,0.029,-1.68,0.017
Gaia,DR3,2428431653698801024,4.1532275,-9.403927,19.741,1.618,3.813,1.5725,14.8292,24.55,,,1.851,,,,1.074,,,1.767,-1.944,0.293,0.545,-1.748,0.413
Gaia,DR3,2424748113652113024,5.7842415,-11.0165058,17.937,2.028,3.261,1.6083,15.6424,24.8,,,1.839,,,,1.879,,,1.497,-1.654,1.518,0.274,-2.917,0.226
Gaia,DR3,2425053782179683968,5.5341538,-10.63517,17.511,2.086,4.896,1.4053,16.4376,24.75,,,1.885,,,,1.088,,,1.576,-1.763,1.467,0.2,0.18,0.09
Gaia,DR3,2427556648602254080,3.0034177,-11.1340288,12.444,0.793,1.793,1.1327,18.272,24.6,-62.5,1.11,1.904,,,,1.839,,Gaia_DR3,2.006,-1.708,2.726,0.029,-1.704,0.021
Gaia,DR3,2424088926367132672,4.2347649,-12.9201393,13.144,0.761,2.236,1.9456,19.0974,24.82,6.83,1.9,1.87,,,,1.004,,Gaia_DR3,1.773,-1.366,2.576,0.015,-1.732,0.011
Gaia,DR3,2428029713479969280,4.2540316,-10.4626781,9.376,1.137,4.463,0.5245,20.8526,24.65,3.96,0.26,1.784,,,,1.069,,Gaia_DR3,1.688,-1.702,0.026,0.018,-1.936,0.014
Gaia,DR3,2421447315321699072,2.202995,-12.013343,11.549,0.72,4.579,2.1683,20.8692,24.59,1.59,0.51,1.838,,,,0.991,,Gaia_DR3,2.063,-1.509,0.314,0.021,-1.805,0.015
Gaia,DR3,2428093863111464448,3.819759,-10.2321947,16.554,1.985,3.256,0.8105,25.1333,24.6,,,1.773,,,,1.075,,,1.744,-1.731,2.321,0.064,-0.66,0.044
Gaia,DR3,2423254324026101504,5.322909,-13.4539007,18.222,2.26,0.945,2.7313,25.7444,24.93,,,1.853,,,,1.002,,,1.583,-1.256,1.445,0.16,-1.598,0.128
Gaia,DR3,2428735806103534336,2.1752948,-9.7805679,14.91,1.144,3.895,2.2779,25.9729,24.42,7.21,11.7,1.804,,,,1.09,,Gaia_DR3,2.029,-1.844,1.277,0.032,-3.12,0.025
Gaia,DR3,2421806065350039168,1.488888,-10.9222829,15.409,1.369,2.463,2.6096,28.8918,24.44,,,1.906,,,,1.047,,,2.256,-1.758,1.724,0.043,-2.593,0.026
Gaia,DR3,2421760676135586560,1.0038136,-11.4465966,14.156,1.198,3.781,3.1182,29.4025,24.44,26.62,3.13,1.857,,,,1.14,,Gaia_DR3,2.275,-1.628,2.945,0.022,-0.309,0.016
Gaia,DR3,2430093836106901760,4.9645059,-8.047652,18.833,2.672,2.786,3.0379,29.5206,24.49,,,1.879,,,,1.002,,,1.663,-2.2,1.213,0.33,-3.207,0.239
Gaia,DR3,2428688179210368896,1.5428603,-9.8382758,19.902,2.039,1.348,2.8022,30.5002,24.36,,,1.907,,,,0.989,,,2.248,-1.944,2.732,0.508,-2.189,0.324
Gaia,DR3,2423000165041365632,5.9433984,-13.7393128,19.078,2.359,4.577,3.2733,30.8637,24.99,,,1.857,,,,1.024,,,1.486,-1.206,1.579,0.295,0.584,0.22
Gaia,DR3,2430145410074118272,5.533504,-7.9615323,19.664,2.37,3.66,3.3108,31.458,24.52,,,1.84,,,,0.951,,,1.538,-2.167,2.182,0.551,-3.432,0.353
Gaia,DR3,2428088636135667200,3.9316506,-10.1787936,19.049,2.708,4.645,0.8251,33.1228,24.6,,,1.968,,,,1.038,,,1.918,-1.931,2.147,0.29,-0.017,0.191
Gaia,DR3,2429816076277750784,5.4720312,-8.7464536,19.641,2.536,4.683,2.5843,34.3064,24.59,,,1.94,,,,1.077,,,1.631,-2.146,1.953,0.543,-0.259,0.376
Gaia,DR3,2430972036661297536,5.0290761,-7.5202813,19.979,2.113,4.255,3.5642,34.3657,24.44,,,1.88,,,,0.978,,,1.653,-2.29,2.538,0.506,-0.854,0.482
Gaia,DR3,2417082048001194240,3.6999581,-14.4705052,16.225,1.759,1.1,3.5211,34.4793,24.86,,,1.887,,,,1.791,,,1.876,-1.115,2.093,0.095,-1.495,0.062
Gaia,DR3,2426344437032108672,7.0872936,-10.3409363,17.257,2.022,2.064,2.9592,34.7737,24.83,,,1.928,,,,1.131,,,1.351,-1.846,2.077,0.116,-1.425,0.078
Gaia,DR3,2428623376743908096,1.4999563,-10.24903,19.421,2.314,3.392,2.7009,35.4249,24.39,,,1.942,,,,1.191,,,2.296,-1.908,1.529,0.464,-0.751,0.28
Gaia,DR3,2422443537280022656,0.350618,-11.167859,19.486,2.599,2.834,3.73,36.2572,24.35,,,1.886,,,,1.009,,,2.415,-1.706,3.356,0.354,-1.086,0.299
Gaia,DR3,2417496593948541312,2.5272893,-14.501223,19.201,2.113,2.091,3.8623,36.3931,24.76,,,1.854,,,,2.061,,,2.029,-1.1,2.14,0.294,-1.909,0.24
Gaia,DR3,2418400259363568896,2.9277813,-12.5147843,13.182,0.83,2.886,1.9467,37.5598,24.69,-9.7,2.41,1.972,,,,1.035,,Gaia_DR3,2.091,-1.523,1.087,0.016,-0.866,0.012
