Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,4818218252525980928,72.07384932045211,-37.5556692944491,14.720255851745605,0.7676858901977539,4.349185419197199,3.3961032004454337,61.802930891329495,38.1820692537506,,,0.9621953219886434,nan,,,1.0156877040863037,,None,-0.21417722892483204,-11.362593608660863,0.4567199279657519,0.017693039029836655,-10.789743342124464,0.019648218527436256
Gaia,DR3,4824708218692030464,75.09065053959425,-35.61615069158288,20.312211990356445,1.7969493865966797,1.3559590287934447,2.270696225084136,54.0016199702882,36.224761828147706,,,1.0040405708216085,nan,,,1.025874137878418,,None,-0.18023809067697183,-12.129845746584294,0.08159930161610518,0.502964198589325,-12.012317338705639,0.5411189198493958
Gaia,DR3,4824500999406359680,74.44330914720913,-36.8517945563956,15.436247825622559,0.9922018051147461,4.652502694794123,2.910130202450926,57.107704446433296,37.45921804369392,,,0.9492718167018531,nan,,,1.0057636499404907,,None,-0.1792251069310482,-11.307904338117512,0.2515876747856549,0.022617485374212265,-10.482533764813056,0.02648361399769783
Gaia,DR3,4868282762150076160,70.17606651160453,-33.6719638101445,15.341875076293945,0.9234075546264648,2.326692353455719,2.3269552128280777,41.9164601546671,34.333590685446445,,,0.968757559368478,nan,,,0.9621796607971191,,None,-0.2415923420299333,-11.938116266238094,-0.030195356941368434,0.02353859320282936,-11.512564787914446,0.030337776988744736
Gaia,DR3,4866962965943421824,72.47533015842971,-35.340164501858126,18.207294464111328,1.7750568389892578,3.243811841840236,1.1674146367998228,54.307011325765586,35.9834726875395,,,0.9242871136569025,nan,,,0.9977304339408875,,None,-0.20047063897869832,-11.195395964942827,0.2916684421290834,0.09098610281944275,-11.591994994377929,0.11486780643463135
Gaia,DR3,4867226337633944320,71.31191818510489,-34.80522276653931,14.416342735290527,0.7989473342895508,3.420493898299327,1.4313190843999817,29.66900216750482,35.4636164931037,56.6566276550293,7.121529579162598,0.9832356511487611,nan,,,0.9741785526275635,,Gaia_DR3,-0.22946715292648046,-11.976004737081261,0.47920505206916486,0.01563522219657898,-11.954908442718796,0.017581945285201073
Gaia,DR3,4873406172801786496,72.5515677052928,-33.61038633312842,19.941009521484375,2.0239391326904297,3.9937892351510027,0.6805291686217175,53.92498706231401,34.232710292460325,,,1.0209583444128598,nan,,,1.0962839126586914,,None,-0.22033155551094596,-12.59478335461611,0.12519836788793626,0.31424403190612793,-11.807712439034596,0.43476808071136475
Gaia,DR3,4873196337879404544,72.31854629863129,-34.6492929786402,18.037580490112305,1.9383468627929688,4.6881303665307525,0.6398536265955852,18.882142975055743,35.29084524541891,,,0.9551551653237119,nan,,,1.075614094734192,,None,-0.20929304313975372,-11.655540964596003,-0.8345066591995862,0.09386029839515686,-12.362799680025253,0.10839956998825073
Gaia,DR3,4874642062527298176,73.18946424813701,-32.10939005123344,15.093437194824219,0.8563051223754883,3.717752793256071,2.1305887911835266,38.477048871011434,32.67968628020118,,,0.9669072088738978,nan,,,0.9897100925445557,,None,-0.19988582999293047,-12.108011059554265,-0.8639677321248275,0.021013734862208366,-11.742961208128499,0.023335915058851242
Gaia,DR3,4874738647751956736,73.9633131369204,-31.700067553322267,13.110612869262695,0.8043889999389648,4.510120025169474,2.678839235240131,50.95006634683779,32.24381104374997,27.390974044799805,1.759761095046997,0.9856854222929696,nan,,,0.945609986782074,,Gaia_DR3,-0.19287462055036553,-12.392795986279742,0.4643113297510959,0.010671679861843586,-11.724670502066177,0.011864684522151947
Gaia,DR3,4874668171631865728,72.90325960595702,-32.08738039368423,17.979005813598633,1.9018287658691406,3.336537722004256,2.138835237763307,50.08939412626891,32.66106878312215,,,0.9404152162737885,nan,,,1.040940761566162,,None,-0.1982440967942356,-11.778235956614717,-0.4026706644870641,0.08257205784320831,-11.149152513701559,0.10398703813552856
