Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,1295557647681210368,227.47353952573053,38.978284472163274,10.147671699523926,1.2000141143798828,4.298779177557747,42.042080209487764,67.93077700056071,-26.052841228723096,-10.390917778015137,3.8110032081604004,17.01671988027798,nan,,,2.6329638957977295,,Gaia_DR3,-82.2209897936559,30.18475717527454,-74.10277941140693,0.02913445234298706,17.073630765564474,0.04326902702450752
Gaia,DR3,1294646285684485120,222.17766822406946,37.32569421700983,20.232341766357422,2.4450912475585938,1.3606525704568206,40.48873826971677,67.65526423183692,-24.51667311354881,,,18.441068614832464,nan,,,1.2216209173202515,,None,-97.89390459968736,24.531051847725482,-102.07374795867355,0.4762616455554962,27.77281224160138,0.5601820349693298
Gaia,DR3,1296950935071853952,225.26776753480033,40.93375567594667,17.21333885192871,3.4757919311523438,4.3357142967980895,43.96691092687713,68.74209613707156,-25.070439351011146,,,13.902183058120633,nan,,,1.0269091129302979,,None,-70.00553551228575,25.52260552023817,-74.51903046494292,0.055284786969423294,37.40074584078819,0.06895396113395691
Gaia,DR3,1291915687213320576,226.2345119804999,36.50566797604285,16.878416061401367,3.477407455444336,3.05249036497313,39.54046042358716,63.56043797802014,-25.988448569488856,,,14.664764634268794,nan,,,1.008225917816162,,None,-72.54889889039184,21.589062640393227,-66.17244716941065,0.04498784616589546,14.63259806479225,0.05697067826986313
Gaia,DR3,1377520638894532480,235.04152856840835,39.99084468127559,15.337614059448242,2.932619094848633,4.8628343489915125,43.87010432288451,69.63456810004003,-28.040899343092583,16.326095581054688,3.547060251235962,12.01452472243569,nan,,,4.325636386871338,,Gaia_DR3,-49.01990637669526,27.026360173366538,-49.73511071370836,0.09556570649147034,14.730641295075477,0.1095118373632431
Gaia,DR3,1387905251340743168,232.1228180561833,38.6749397725638,13.28638744354248,2.067612648010254,3.6538597890289024,42.127837861783874,68.3529398350443,-27.480821556713714,-28.65623664855957,1.0737358331680298,11.162246631753083,nan,,,1.062182903289795,,Gaia_DR3,-48.88097424201274,22.083033504253507,-46.4702891399656,0.011219174601137638,30.33611186805723,0.015241596847772598
Gaia,DR3,1295557647681209984,227.47518709587033,38.975905936940045,8.19814682006836,0.7156944274902344,3.5039711052075013,42.03976383051648,67.76773698462159,-26.05370230967329,-8.394364356994629,0.1309138536453247,16.80008304456588,nan,,,0.9609330296516418,,Gaia_DR3,-81.17164596113349,29.79811561009977,-77.39960722160106,0.015101059339940548,17.97551965055579,0.023512525483965874
Gaia,DR3,5968856758710721280,249.3441020386787,-41.173937651518266,15.018739700317383,2.977583885192871,2.120844827035817,43.67163406881626,69.08076908623467,-17.779391165578165,-4.758277416229248,3.055885076522827,12.270513892028262,nan,,,2.906123399734497,,Gaia_DR3,-30.392512523502123,-74.12769047187382,-35.84067716801471,0.08231796324253082,-74.7716540691498,0.06640854477882385
Gaia,DR3,1491109020497186944,215.92408031093422,40.844524608102525,6.600057601928711,0.722287654876709,2.261175402232161,44.77308212621064,69.79566395790877,-21.904786867364066,-12.679583549499512,0.11816136538982391,14.842708043683059,nan,,,1.108632206916809,,Gaia_DR3,-86.27662267235777,18.521264543976685,-79.4303497050928,0.013432997278869152,20.306481060342666,0.016287771984934807
Gaia,DR3,5971611138433382912,252.57375664862707,-36.796897390090855,15.519685745239258,-0.1488933563232422,0.5713940143035312,41.85131997931652,66.06241520980765,-20.4018605497065,,,13.630972966809942,nan,,,1.4172922372817993,,None,-28.486352370444976,-79.25562635376383,-29.392128022515244,0.07236913591623306,-77.88613928631372,0.05552957206964493
