Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,206210317712816896,74.18331369599612,44.793441248891256,14.464547157287598,2.207669258117676,1.3860835844878683,20.015581196283645,46.19885471184756,-47.273166422515516,-72.31317138671875,3.131606101989746,7.685221744933482,nan,,,1.0310475826263428,,Gaia_DR3,-4.1142971816355525,17.717231486786677,-6.068485720182829,0.02460877224802971,18.823566156902736,0.02039092779159546
Gaia,DR3,206970183326216320,75.0937639523167,46.6277191122541,13.177088737487793,1.7721147537231445,1.2633077067572749,20.714214647751763,52.756982148352485,-46.92325220083129,6.8438591957092285,2.543128490447998,9.702249334592683,nan,,,1.0905548334121704,,Gaia_DR3,-3.8520537157218353,25.504947445781422,-3.7859086054834528,0.019020583480596542,28.08798392021548,0.016876401379704475
Gaia,DR3,197863272106470784,89.55526558939889,47.00179817579374,19.44068145751953,3.223634719848633,1.683749551490141,16.22212324939258,40.57663835757708,-46.26940473338153,,,6.921646428380567,nan,,,1.09370756149292,,None,12.391939623247428,17.74743678444522,12.396191034434242,0.39098185300827026,15.29059289335147,0.2961670756340027
Gaia,DR3,209455010885397376,84.96780607663727,45.55642362790226,13.726491928100586,1.8870477676391602,4.383448474547065,15.78203126779326,37.68148022694076,-46.94584506412562,-11.889735221862793,1.9531068801879883,7.22210517190105,nan,,,9.084197044372559,,Gaia_DR3,7.960268223891576,17.33125473833981,3.060070474047394,0.2598773241043091,21.86195274772703,0.18500199913978577
Gaia,DR3,210979479459492224,85.72232037848103,48.546837312838086,15.460999488830566,2.5619916915893555,1.5659678015741152,18.36230147992887,55.16712677047373,-46.24054516692519,-3.5321662425994873,4.161508560180664,6.134826016076716,nan,,,0.9905794262886047,,Gaia_DR3,7.459873058642794,17.801313358851456,8.472173394071808,0.03427814692258835,19.555406578769613,0.023461489006876945
Gaia,DR3,197417351424987776,84.57993227021906,45.22649445325553,10.182912826538086,0.8757848739624023,2.209774139256201,15.603577590261214,45.067216144192386,-47.03482365045923,-23.22376251220703,0.18608835339546204,9.734926922517833,nan,,,0.9760698676109314,,Gaia_DR3,10.15978659070873,22.85606787895515,14.633327899565666,0.017721595242619514,23.599802830242556,0.012722757644951344
Gaia,DR3,215201294872052352,85.3441829784539,50.83969291822243,18.52598762512207,3.44805908203125,2.662391740304183,20.613214477603528,47.74440291379748,-45.6766731428346,,,7.58001794176761,nan,,,0.9273093938827515,,None,8.7851700471463,24.981333286396342,12.435140459144892,0.1741115003824234,22.795644943202262,0.12896078824996948
Gaia,DR3,206970183326216064,75.09398823723073,46.62856747284736,15.518893241882324,2.3926687240600586,0.218378605220184,20.714680027569734,52.87184290014185,-46.923072740061905,6.518289566040039,6.113371849060059,9.727079079755768,nan,,,0.9984057545661926,,Gaia_DR3,-3.861580201097599,25.571655662921714,-3.585497043964665,0.04331622272729874,25.219089778537317,0.0385327972471714
Gaia,DR3,209794966135426688,84.05306074506126,46.692981595378335,16.158111572265625,-0.06049537658691406,4.405351909496866,17.080722479349003,59.97084505089604,-46.76459426909365,,,11.97654678626132,nan,,,1.0652239322662354,,None,11.545547842982284,31.231426216644362,2.40231943965194,0.060466617345809937,37.564831017112226,0.032421670854091644
Gaia,DR3,204788713601674752,71.51736371511299,43.83866877065406,18.890594482421875,3.2287063598632812,4.120020219765411,21.06389597431817,63.80866429598188,-47.33136415541486,,,5.981434306717835,nan,,,0.9663546681404114,,None,-5.6194606908558296,12.651360746922187,-0.4296876156998155,0.3005385398864746,12.887110912656333,0.2428392916917801
Gaia,DR3,208794681136277632,79.89915884611901,45.73801951690242,17.864059448242188,2.894918441772461,0.4192792472837829,17.802484767901152,43.208211204018895,-47.119857920392825,,,7.075891626006266,nan,,,0.9185717701911926,,None,2.362588835635666,17.524493216257845,2.963026253361086,0.16214576363563538,17.6995144674235,0.12811420857906342
Gaia,DR3,211723062859114880,78.6039862801429,45.64286606107833,14.959421157836914,2.253373146057129,3.6417396283147414,18.31017134299833,55.19542871504544,-47.15692722525767,22.386884689331055,6.10782527923584,6.126499858433475,nan,,,1.2996333837509155,,Gaia_DR3,0.8387721967673443,15.09533941264415,-0.4637144221165963,0.09461438655853271,19.614805403872566,0.07154115289449692
Gaia,DR3,214528776011142528,88.02015338715377,50.37862912668658,13.908500671386719,1.8590812683105469,3.833018728532928,19.728509990487293,48.421008197595405,-45.60885231745138,-34.199005126953125,4.018225193023682,6.971766749657454,nan,,,10.88991928100586,,Gaia_DR3,10.883719359549687,22.094240611119346,5.451156917649522,0.27164962887763977,23.585253638608155,0.22506073117256165
Gaia,DR3,214426929448824832,85.44031974954892,50.43625820925281,18.32236671447754,3.1246204376220703,1.5325055378881043,20.2108401830195,52.186902727554575,-45.77963777476475,,,6.6673333621701545,nan,,,0.9599935412406921,,None,7.824024671277512,21.510464293379897,9.290972740378242,0.14547167718410492,19.933195839679456,0.10906458646059036
Gaia,DR3,212177981492907008,79.63734277880096,47.4487540421964,19.37508201599121,0.3737659454345703,3.640249672583519,19.27637511707887,53.6752343714599,-46.75296093454911,,,6.363905172011042,nan,,,1.2570446729660034,,None,1.8715190207866819,17.64928825947947,5.963841957479405,0.5113271474838257,14.984121977217516,0.4635932147502899
Gaia,DR3,215089110326699520,84.38882671787266,50.3620605596179,14.919299125671387,2.3947887420654297,4.430799812765192,20.36443445071182,63.17381068678814,-45.860129048240445,-57.58395004272461,3.9734013080596924,11.94487319197245,nan,,,1.0173672437667847,,Gaia_DR3,12.121293766968117,38.57240533951429,20.446174463679625,0.03135562688112259,31.144125788696144,0.02252073958516121
Gaia,DR3,243470430315263616,57.522903785286495,43.98004263035107,15.909440994262695,2.9076547622680664,2.1179573517185477,30.479662984234764,69.05775583313935,-45.65401198106981,-36.67374038696289,6.925390243530273,7.903738078411916,nan,,,4.8237175941467285,,Gaia_DR3,-23.770206883413362,14.253145036540449,-25.833388058454773,0.27931562066078186,17.11610094763565,0.2093113213777542
Gaia,DR3,208410199961154304,79.55828735629787,44.679184656681265,10.821045875549316,1.267643928527832,2.0408857337775963,17.142341540510913,51.246094037075885,-47.33494160820574,-50.26826095581055,1.848442554473877,10.405346584760599,nan,,,11.346796035766602,,Gaia_DR3,2.934950231400748,23.868125697161567,3.522604497183261,0.20719093084335327,28.30617652004833,0.15215541422367096
Gaia,DR3,258228522059908352,65.3890171399275,48.461184983189085,13.721796035766602,2.405592918395996,2.593681822795148,27.067663152756055,61.72683180390182,-45.89838263960114,-43.69601058959961,1.633331537246704,8.934635330543788,nan,,,26.450050354003906,,Gaia_DR3,-16.612551918590597,25.023593818275156,-12.913654182992193,0.3570520579814911,28.214770436940867,0.26399293541908264
Gaia,DR3,213214855319115392,78.30506459817248,48.77578111856874,17.185916900634766,2.4742870330810547,3.317968130402107,20.872487154864103,61.64483934416665,-46.449955301815564,,,6.0801050861301515,nan,,,1.0317599773406982,,None,0.5559163262636826,18.266916577149672,-1.399820950941395,0.09558508545160294,14.490493671174466,0.08009660243988037
Gaia,DR3,258743054845017728,67.87444733119949,49.9283224003532,17.947263717651367,3.0476207733154297,3.230878589137872,26.515547070715357,67.91614765780456,-45.76500990159863,,,6.575121919277563,nan,,,0.9828054904937744,,None,-9.78545347702526,20.404531250911095,-5.308351597209943,0.1327408403158188,20.29980629220158,0.10628432035446167
Gaia,DR3,262528986912846080,78.9738803712894,51.167700408966816,9.31051254272461,0.8619623184204102,3.9591230892859866,22.608596630633237,67.84476621024437,-45.81015441021703,-51.55677795410156,2.319809913635254,12.453999911515508,nan,,,1.3850160837173462,,Gaia_DR3,2.405837667965347,42.46073426370005,-4.795513236650708,0.026210103183984756,49.956330961253826,0.021031178534030914
Gaia,DR3,213750356137443712,80.9102043186426,49.896465037279015,16.886823654174805,2.859699249267578,1.6779610804016152,20.887902313382746,54.260822581976434,-46.12231546042922,,,6.619893766289035,nan,,,1.0380367040634155,,None,3.2275293370316422,21.08684730617358,5.494524866719283,0.08525463193655014,21.673458146455403,0.07522251456975937
Gaia,DR3,264525042897172992,88.65747036056894,54.95467460572213,18.818321228027344,0.5590019226074219,3.577586096222706,24.166526408653212,55.802895019063214,-44.21618386000907,,,8.787793613309672,nan,,,1.0081757307052612,,None,14.556233074801868,34.37738330669124,19.81823217482277,0.2078404426574707,30.347811252245627,0.17290732264518738
