Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,4690280690129082240,9.60796007638467,-70.7870506326324,19.0660457611084,2.361692428588867,1.2220087598686287,9.00419842505309,83.7168630820962,18.151627805483848,,,2.0612652882705826,nan,,,1.0052584409713745,,None,1.6086609142841308,6.695559683546595,2.0518405409104044,0.2936306595802307,6.403054459462926,0.23579753935337067
Gaia,DR3,4691907353159231104,13.59109288498816,-70.06068611274121,16.40496253967285,1.6393051147460938,2.837254297899502,9.13820621281859,84.26308507967252,18.416115402863884,,,2.052265298836673,nan,,,1.9106078147888184,,None,0.9808673109967886,6.650588388619268,0.13717955335227527,0.08780992031097412,7.542192631292918,0.08189229667186737
Gaia,DR3,4692071111672061568,15.985864341836798,-69.00562260734814,11.553407669067383,0.83050537109375,2.8086902969129977,8.99649890066332,89.51524714844825,18.723292600109666,-9.4956636428833,0.7626869678497314,1.8269396968013853,nan,,,2.0450150966644287,,Gaia_DR3,0.5387254698460207,5.816257227424368,1.5350040890365557,0.0384315550327301,6.2376494471592405,0.03421245887875557
Gaia,DR3,4690244101302759680,8.125656132808677,-71.2306191039361,19.694923400878906,2.4661083221435547,3.930474979621362,9.20974896865609,83.31438389309443,17.998873439237617,,,2.0200247570756873,nan,,,1.0095725059509277,,None,1.8020753798204667,6.5799011664223395,0.7903260775287981,0.3982851207256317,7.913255573400036,0.36207664012908936
Gaia,DR3,4692525622291003392,19.982754154996087,-67.94518850805066,18.971569061279297,2.381793975830078,4.776809375733885,9.675955068314678,88.0352330721781,19.016981721824656,,,2.0385777671894867,nan,,,1.0039836168289185,,None,-0.02374170374844997,6.358577964753079,-0.4026538436096808,0.22518810629844666,4.341003964757531,0.18187004327774048
Gaia,DR3,4705882111588005632,20.4780080739538,-65.02674768494884,13.095996856689453,0.7380828857421875,3.754961677922275,9.040317690169276,86.34307808484023,19.744612867739338,13.18427848815918,2.629260540008545,1.857392094451447,nan,,,0.9502862095832825,,Gaia_DR3,-0.092227039602918,5.406106195808023,-1.1870273124751636,0.010776013135910034,4.424709624298313,0.011568733491003513
Gaia,DR3,4703280181745241984,2.578633318681378,-69.1584257108647,19.533679962158203,2.283222198486328,4.277404632465169,6.7290899921859175,78.90039852483314,18.365994062394382,,,2.174055717794473,nan,,,1.0353591442108154,,None,2.8352668781796955,6.5623497107633115,4.362291854271271,0.26895013451576233,7.791707577267589,0.3036743700504303
Gaia,DR3,4707481797926582272,0.21811646508361984,-67.14798178167557,20.145565032958984,2.1403331756591797,4.844902301204507,4.684606761956246,44.548188714151706,18.751227865076917,,,1.8956690688340565,nan,,,0.9839983582496643,,None,2.7979915891155906,5.360812723780514,3.8256348254107126,0.4788290560245514,7.00173432691949,0.6209297180175781
Gaia,DR3,4703127353924401408,4.148408481019199,-69.2149199335513,16.77557945251465,1.9219112396240234,1.5267045996060387,6.882892439367378,67.89781523607792,18.409323997637728,,,1.854705696038564,nan,,,0.9609192609786987,,None,2.204518385364956,5.664695529203546,1.8460111707434723,0.06152696907520294,5.187417211419412,0.05790465325117111
Gaia,DR3,4703915080990584704,11.169447666322728,-67.22353690070916,20.02952003479004,2.2875118255615234,4.9749898992568236,6.474338588589563,62.45041002699756,19.109695306868762,,,2.0491621795677313,nan,,,0.9807137846946716,,None,1.3569818277901555,6.19282688829614,2.2622615077841175,0.37103062868118286,8.141972337969555,0.40423086285591125
