Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,1585783740516554624,224.3560046,44.2743237,12.211,0.76,0.0,0.0,0.0,-44.68,-44.68,0.69,1.931,,,,0.866,,Gaia_DR3,-19.831,10.118,-19.831,0.008,10.118,0.011
Gaia,DR3,1490339323701933696,223.1988922,43.7674137,19.178,2.655,2.863,0.9743,10.8201,-44.18,,,1.908,,,,0.97,,,-19.993,9.562,-19.641,0.186,10.658,0.203
Gaia,DR3,1585642247113927424,223.6212691,43.4244617,15.499,1.732,2.376,1.0015,12.418,-44.58,,,1.9,,,,1.05,,,-19.765,9.516,-19.315,0.022,8.677,0.027
Gaia,DR3,1585783706157262720,224.3538401,44.2732393,19.158,2.16,2.617,0.0019,13.6337,-44.67,,,1.983,,,,1.138,,,-20.368,10.39,-19.811,0.194,9.449,0.275
Gaia,DR3,1585383380845010432,225.1651372,42.9640515,15.371,1.417,1.144,1.4352,16.922,-45.73,,,1.973,,,,1.047,,,-19.97,10.103,-19.899,0.02,9.633,0.026
Gaia,DR3,1585843148504304000,226.7331965,43.8767424,11.538,0.625,1.416,1.7534,19.6247,-46.27,6.65,0.68,1.976,,,,1.01,,Gaia_DR3,-19.424,10.796,-18.837,0.015,10.854,0.018
Gaia,DR3,1393660026481516032,226.8159799,43.2823483,14.483,1.13,1.463,2.0343,20.1202,-46.59,-39.47,4.02,1.963,,,,0.981,,Gaia_DR3,-19.267,10.545,-19.643,0.016,10.071,0.018
Gaia,DR3,1489350386008135296,223.1348377,41.963407,20.254,2.481,2.162,2.4768,24.8077,-44.86,,,1.894,,,,0.99,,,-19.863,8.914,-19.968,0.409,8.057,0.438
Gaia,DR3,1590093894816956928,221.4198996,46.4692205,16.864,1.882,2.95,3.0115,27.4719,-41.93,,,1.92,,,,1.011,,,-20.711,9.992,-20.141,0.045,11.041,0.05
Gaia,DR3,1589993839259627520,222.616046,46.6115082,19.107,2.626,0.873,2.6366,29.7005,-42.59,,,1.869,,,,1.015,,,-19.775,10.073,-20.051,0.17,9.867,0.221
