Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,2564621115285038208,18.4700786,6.1238631,12.817,0.884,0.0,0.0,0.0,14.75,14.75,1.29,2.472,,,,0.974,,Gaia_DR3,-6.403,-10.955,-6.403,0.019,-10.955,0.014
Gaia,DR3,2576179864416080896,16.9501155,5.7304273,18.808,2.824,2.48,1.5622,11.5364,15.21,,,2.452,,,,0.937,,,-6.118,-10.832,-4.836,0.256,-10.823,0.193
Gaia,DR3,2578334602263820160,19.4585829,7.5239726,12.309,0.839,2.581,1.7099,12.1038,14.02,-10.16,1.57,2.468,,,,1.017,,Gaia_DR3,-6.542,-11.106,-5.508,0.026,-10.25,0.014
Gaia,DR3,2566000379607233152,20.8121442,6.4535702,18.88,2.824,2.233,2.3512,17.3174,14.11,,,2.505,,,,0.94,,,-6.847,-11.114,-7.252,0.345,-10.007,0.223
Gaia,DR3,2563505695098499328,20.4094029,5.0114482,15.838,1.789,2.69,2.2278,18.7085,14.73,,,2.413,,,,1.031,,,-6.538,-10.529,-7.749,0.056,-11.167,0.047
Gaia,DR3,2578382907760688896,19.3330493,7.5803214,17.443,2.415,2.384,1.6898,22.3408,14.02,,,2.594,,,,1.008,,,-6.858,-11.685,-6.623,0.15,-10.403,0.093
Gaia,DR3,2577248761516434944,15.9066297,6.6819257,19.535,2.721,2.723,2.6079,22.703,15.07,,,2.396,,,,1.158,,,-5.817,-10.721,-7.065,0.516,-10.143,0.374
Gaia,DR3,2552369325936378752,14.9470893,5.4288228,16.854,2.264,2.325,3.5733,25.2299,15.72,,,2.471,,,,1.086,,,-5.847,-10.894,-7.056,0.108,-10.976,0.079
Gaia,DR3,2578386652972182400,19.2042308,7.5960253,17.978,2.441,2.454,1.6427,28.5631,14.04,,,2.644,,,,0.973,,,-6.968,-11.912,-5.737,0.185,-12.509,0.124
Gaia,DR3,2564433236235503872,20.6435663,5.9565517,19.078,,2.724,2.1679,29.3119,14.33,,,2.33,,,,1.063,,,-6.345,-10.279,-6.913,0.519,-9.068,0.438
