Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3997075206232885888,168.6376418,25.710603,7.527,1.016,0.0,0.0,0.0,-1.82,-1.82,0.14,46.376,,,,1.021,,Gaia_DR3,-107.475,48.77,-107.475,0.026,48.77,0.025
Gaia,DR3,3968118399284369280,165.8376946,13.6328472,11.663,2.809,2.974,12.3607,7.4717,-2.3,-4.68,37.96,65.844,,,,3.117,,Gaia_DR3,-154.99,60.641,-193.08,0.088,76.542,0.084
Gaia,DR3,758200712885953280,167.964648,33.5369707,11.136,2.692,2.267,7.8481,8.531,-1.02,1.2,0.35,74.884,,,,1.137,,Gaia_DR3,-174.234,80.806,-175.974,0.026,116.547,0.026
Gaia,DR3,3602189792709909504,178.7367921,-2.1023317,12.228,2.552,2.555,29.4803,12.1215,-5.8,15.7,0.33,40.602,,,,1.557,,Gaia_DR3,-86.921,29.895,-95.452,0.033,50.034,0.021
Gaia,DR3,579379032258351488,138.8918515,4.3680857,20.409,3.352,2.626,35.6053,12.5543,2.42,,,56.668,,,,1.048,,,-136.586,42.158,-113.18,1.004,21.278,0.89
Gaia,DR3,596779044285545984,132.6760249,7.8641245,9.316,1.953,2.926,38.5766,13.4758,3.85,-12.3,0.27,56.313,,,,1.682,,Gaia_DR3,-132.172,38.071,-105.569,0.055,15.741,0.031
Gaia,DR3,3561220000891316736,173.0348117,-13.3226588,14.147,3.267,2.363,39.2675,14.1915,-5.36,-10.46,1.83,48.582,,,,1.197,,Gaia_DR3,-109.265,25.961,-127.254,0.031,42.155,0.02
Gaia,DR3,659076617202569856,128.1032706,17.1124609,13.021,2.73,2.185,38.5459,14.2744,5.15,7.65,0.92,46.12,,,,1.255,,Gaia_DR3,-105.288,22.251,-114.578,0.023,41.358,0.017
Gaia,DR3,3799544815567116544,176.653097,2.3589058,12.82,2.65,2.952,24.592,16.4008,-5.14,9.0,0.78,29.998,,,,1.251,,Gaia_DR3,-65.484,24.781,-64.284,0.03,6.149,0.021
Gaia,DR3,1214076070761755008,229.6310937,20.6082492,13.552,3.564,2.391,55.8307,18.3665,-9.42,,,60.701,,,,4.415,,,-25.607,95.976,4.986,0.112,95.699,0.149
Gaia,DR3,3546521385854108928,171.2200635,-17.6839957,4.047,0.296,2.232,43.4673,18.3909,-5.22,0.58,0.2,37.707,,,,2.292,,Gaia_DR3,-85.931,17.668,-96.811,0.205,3.65,0.148
Gaia,DR3,3586228599023477760,173.1546487,-11.8999895,15.379,3.346,2.951,37.8669,19.4471,-5.32,,,31.979,,,,1.063,,,-71.859,17.951,-52.022,0.049,19.419,0.04
Gaia,DR3,1380821338441693312,245.21967,40.9619525,8.443,1.619,2.882,63.7504,20.3242,-6.31,6.82,0.13,63.34,,,,1.009,,Gaia_DR3,15.385,138.678,-13.231,0.014,112.939,0.02
Gaia,DR3,3842303581524862336,140.0295953,-0.1530531,11.758,2.292,2.805,37.8297,20.6316,1.91,-0.99,0.33,30.426,,,,1.508,,Gaia_DR3,-73.595,23.787,-73.001,0.025,5.804,0.02
Gaia,DR3,670884410011731840,119.9478228,21.1012204,12.924,2.588,2.841,44.677,20.7389,6.69,-22.43,0.91,33.917,,,,1.41,,Gaia_DR3,-72.334,9.918,-90.479,0.035,19.047,0.02
Gaia,DR3,673645867825421952,116.9159203,20.5940046,13.126,2.679,2.115,47.5398,20.9397,7.17,10.23,3.39,35.495,,,,1.222,,Gaia_DR3,-73.32,9.435,-66.85,0.017,23.876,0.013
Gaia,DR3,1146337324038513536,157.7954593,82.5591156,12.748,2.855,1.853,56.9909,21.0984,3.45,59.03,18.03,44.213,,,,1.245,,Gaia_DR3,-107.308,19.916,-105.469,0.022,37.093,0.024
Gaia,DR3,1517927895803742080,188.831961,34.0686226,9.948,1.689,1.759,19.3524,21.191,-4.03,,,24.817,,,,8.435,,,-47.102,37.644,-42.743,0.141,29.537,0.147
Gaia,DR3,1146337324038514176,157.7666605,82.5587399,5.144,0.549,2.108,56.9913,21.3097,3.45,5.81,0.64,43.437,,,,9.924,,Gaia_DR3,-105.431,19.514,-86.133,0.928,19.832,0.912
Gaia,DR3,3470386321662727040,187.565713,-31.4013775,15.037,3.82,2.787,59.9064,21.4532,-8.04,,,46.721,,,,1.176,,,-90.257,-5.646,-116.45,0.068,-13.868,0.045
Gaia,DR3,3086118793148247296,113.9647041,-0.8152735,13.254,2.983,2.342,59.0179,21.548,6.71,36.52,1.12,45.104,,,,1.35,,Gaia_DR3,-89.975,36.126,-95.681,0.02,57.654,0.017
Gaia,DR3,3104733181410232576,98.87394,-4.0547742,12.688,3.502,1.475,73.7283,21.7228,8.71,51.86,2.57,79.164,,,,8.991,,Gaia_DR3,-123.07,72.268,-98.465,0.284,71.793,0.261
Gaia,DR3,3744966432753803776,203.0976278,15.7054836,17.675,4.547,1.939,33.6343,22.0149,-8.0,,,27.438,,,,1.112,,,-39.968,35.275,-50.821,0.165,38.101,0.102
Gaia,DR3,1370790111609798144,236.2299864,33.0294671,20.636,2.448,0.57,58.3712,22.2908,-7.71,,,41.756,,,,1.099,,,-5.906,83.057,-3.074,0.723,78.912,0.903
Gaia,DR3,1664106420528799872,206.380336,60.9828652,10.277,1.855,2.945,43.5334,22.3512,-1.48,-29.42,0.21,30.926,,,,1.047,,Gaia_DR3,-41.481,67.238,-35.828,0.02,48.891,0.018
Gaia,DR3,5698015743046182272,121.88563,-24.3041156,2.751,0.79,2.942,67.4146,22.8304,3.39,,,51.4,,,,4.385,,,-111.662,60.65,-82.886,0.183,46.93,0.225
Gaia,DR3,4075141768785646848,282.458789,-23.8370974,9.126,2.834,2.901,120.5428,23.217,-9.28,-11.12,0.57,336.027,,,,0.988,,Gaia_DR3,561.226,-3.918,639.368,0.037,-193.958,0.032
Gaia,DR3,816567707826868608,135.8831966,41.224011,16.865,4.228,2.806,31.15,23.4253,4.5,,,25.606,,,,1.077,,,-61.025,5.268,-73.479,0.128,-3.356,0.127
Gaia,DR3,1484942233437321728,215.0194003,39.0507016,11.276,2.4,2.6,40.8868,24.2349,-5.88,-23.42,2.38,27.776,,,,1.378,,Gaia_DR3,-28.267,55.888,-20.008,0.019,68.68,0.022
Gaia,DR3,3097103738940764672,124.4008038,7.1198775,13.673,2.797,1.638,46.0267,24.6495,5.36,,,29.305,,,,1.135,,,-65.066,18.919,-60.058,0.018,27.716,0.014
Gaia,DR3,4364185165038935040,256.8480177,-5.9735924,16.941,5.026,2.239,90.9834,24.8385,-11.42,,,83.582,,,,1.235,,,60.998,44.534,90.278,0.194,18.091,0.154
Gaia,DR3,6269287689510453504,214.5214572,-28.0601602,11.927,2.426,2.367,69.5492,24.9747,-11.04,-25.46,0.67,45.013,,,,1.464,,Gaia_DR3,-46.68,-16.047,-47.493,0.028,6.4,0.025
Gaia,DR3,5746824674801810816,129.6882935,-13.2565213,9.277,1.35,1.864,54.3696,25.8688,2.99,20.46,0.15,31.657,,,,1.03,,Gaia_DR3,-73.027,30.101,-63.831,0.017,38.482,0.013
Gaia,DR3,2891695137006940544,94.4457837,-34.0194172,10.793,2.452,1.321,92.2509,26.0096,5.83,5.3,0.18,72.874,,,,1.128,,Gaia_DR3,-102.281,129.154,-95.239,0.016,110.128,0.018
Gaia,DR3,3717862474696681216,203.2201251,5.4238803,17.836,4.887,0.62,38.7866,26.3349,-8.98,,,25.371,,,,0.918,,,-36.851,24.458,-39.507,0.197,26.439,0.121
Gaia,DR3,3824752906340237312,141.7182211,-5.634266,17.228,4.733,2.788,40.8088,26.4184,1.21,,,25.862,,,,1.74,,,-62.837,20.941,-52.811,0.208,32.362,0.166
Gaia,DR3,1510529213342530688,208.489485,49.4574825,16.114,3.599,2.87,38.8046,26.5799,-3.66,,,25.194,,,,1.116,,,-31.866,53.013,-43.316,0.042,63.077,0.046
Gaia,DR3,1615555663538348032,231.8878223,61.0008984,11.439,2.142,0.178,54.8277,26.7504,-2.35,-13.32,0.25,30.728,,,,1.136,,Gaia_DR3,-10.03,76.957,-8.889,0.02,76.795,0.018
Gaia,DR3,3088375712563007104,116.5719309,1.6492852,13.937,2.856,1.257,55.5177,27.1245,6.43,-7.35,1.76,30.584,,,,1.134,,Gaia_DR3,-62.931,22.693,-63.551,0.02,14.611,0.015
Gaia,DR3,3130059366600230912,98.5345923,2.9610706,14.163,3.217,2.951,70.814,28.1779,9.21,,,37.649,,,,4.482,,,-58.107,25.648,-77.615,0.093,12.68,0.086
Gaia,DR3,5753337533146097280,126.3845004,-7.4729716,13.955,-0.158,1.163,52.7846,28.2518,4.05,,,28.188,,,,1.023,,,-63.565,25.355,-62.105,0.03,32.108,0.022
Gaia,DR3,5970971561918864768,251.3205991,-38.8095014,9.144,2.058,2.092,100.514,28.3412,-11.19,,,67.233,,,,7.828,,,33.676,-60.26,14.078,0.307,-38.008,0.263
Gaia,DR3,5751951182125903872,127.4182956,-9.9762655,9.799,1.433,1.9,53.6782,28.3764,3.67,1.89,0.2,28.402,,,,0.97,,Gaia_DR3,-64.531,26.383,-56.418,0.016,34.356,0.013
Gaia,DR3,5586381090520538880,112.6766453,-37.3391278,6.503,0.807,1.745,82.0765,28.4389,3.3,9.18,0.13,45.974,,,,0.914,,Gaia_DR3,-90.213,69.559,-87.12,0.017,52.934,0.02
Gaia,DR3,968931157257437312,94.7697758,47.3938862,6.7,0.703,2.143,60.7397,29.0932,9.15,-16.2,0.12,30.55,,,,0.936,,Gaia_DR3,-43.225,-28.898,-30.101,0.019,-33.163,0.015
Gaia,DR3,835515763506603520,160.8210566,49.0169698,12.597,2.211,2.818,24.0891,29.1243,1.3,-42.09,0.64,21.076,,,,1.353,,Gaia_DR3,-50.689,18.427,-60.649,0.015,10.84,0.02
Gaia,DR3,2269683267232230528,274.9166747,77.1071565,12.327,2.53,2.87,68.4979,29.1284,1.49,-65.73,0.49,34.457,,,,1.432,,Gaia_DR3,48.929,73.165,47.575,0.021,52.362,0.026
Gaia,DR3,835515763506603776,160.8173152,49.0221789,12.963,2.294,2.153,24.0948,29.1692,1.3,-42.35,0.79,21.056,,,,1.336,,Gaia_DR3,-50.641,18.407,-58.769,0.018,13.382,0.022
Gaia,DR3,740011255804800256,149.8122158,26.9031586,15.039,2.86,1.399,16.9023,29.4971,1.62,0.34,3.0,20.221,,,,1.019,,Gaia_DR3,-49.59,14.186,-50.848,0.032,8.356,0.023
Gaia,DR3,3451908921382409472,90.3083416,34.773088,11.83,2.427,2.597,66.6009,29.803,10.32,-11.36,0.38,32.417,,,,1.09,,Gaia_DR3,-40.676,-18.17,-22.934,0.024,-17.71,0.016
Gaia,DR3,3450819618893754240,91.0961878,33.3744033,17.417,4.941,2.657,66.361,29.8896,10.31,,,32.177,,,,1.288,,,-41.303,-16.012,-33.362,0.232,0.167,0.187
Gaia,DR3,4011729187970602752,187.7227413,29.544556,15.012,2.828,2.713,17.3161,29.9839,-4.43,-33.42,2.81,20.05,,,,1.11,,Gaia_DR3,-38.65,28.609,-48.244,0.034,22.329,0.026
