Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,336905343596671616,41.575445473340636,42.24873392264554,18.859375,1.5000114440917969,4.241461962304857,38.130925106939934,43.128518349875755,-39.01831055052985,,,20.296931916974856,nan,,,1.0000262260437012,,None,148.85684692473885,50.25996349898928,149.45199510055528,0.27267226576805115,68.39855796196667,0.280134916305542
Gaia,DR3,396963005168870528,22.72994611259079,44.24018681568757,17.774324417114258,1.1328811645507812,3.9162872558189186,34.8656336022202,43.825177896967766,-45.21999743936268,,,26.197473023941715,nan,,,1.0005396604537964,,None,116.18429377599142,108.02270950929051,115.51619834352371,0.09875301271677017,86.40458793122747,0.10022446513175964
Gaia,DR3,355752557742984576,34.804921139244755,50.64916349084124,13.830615043640137,2.5758914947509766,4.636835864469281,43.09107152357749,47.370375843038175,-39.321059897079536,21.548063278198242,1.5729023218154907,20.130860336968638,nan,,,1.1078952550888062,,Gaia_DR3,128.1980773218135,86.13758525005954,120.19378208744148,0.01807250827550888,104.11381887401558,0.01888130232691765
Gaia,DR3,400853734440033664,17.593514625503,45.65278580902496,8.683321952819824,0.8186311721801758,4.571406749285308,36.18137608663151,41.11131451211298,-45.91083904007594,5.92141580581665,0.15008190274238586,19.20870265741453,nan,,,0.9785192608833313,,Gaia_DR3,68.14764052467815,88.61663144205455,49.78041912724822,0.014815522357821465,90.9224971864075,0.01149661559611559
Gaia,DR3,2377344185944929280,11.145610301987036,-11.811900865579242,13.654582023620605,2.5194759368896484,4.528184266574159,22.80406907676299,38.02514629180733,-44.6821594492211,31.782283782958984,27.58183479309082,27.026236863550945,nan,,,1.108528733253479,,Gaia_DR3,64.71636868795687,-155.4627819707931,88.81872171239374,0.020979635417461395,-164.66382398864215,0.02091597206890583
Gaia,DR3,2436708880311958784,352.3182523044352,-10.467060827925255,10.23305606842041,1.1255292892456055,4.1142526307681475,33.459516753330114,41.33940370780574,-46.31735160720487,-22.836393356323242,0.42922648787498474,13.589913440890758,nan,,,2.9002091884613037,,Gaia_DR3,-14.826118217289128,-75.67887167517594,-5.244268415977116,0.0512603297829628,-68.81456154049489,0.04204157739877701
Gaia,DR3,2530763716292737792,10.296001037508978,-1.5224556908541211,8.263436317443848,1.0476875305175781,4.3573620681634475,14.213859054029976,37.19566170399987,-48.99715527104807,22.635427474975586,0.12412795424461365,29.298184774287062,nan,,,0.9458802938461304,,Gaia_DR3,65.62936253066911,-116.52097237419964,58.131150828359885,0.034272655844688416,-142.36792396362216,0.026861852034926414
Gaia,DR3,2444165012257574784,3.762924874306299,-4.4946741683868785,16.97390365600586,3.125189781188965,4.0325191551910375,20.874948644002835,39.54575749369285,-48.83781710550118,,,10.454073842145254,nan,,,1.1212682723999023,,None,10.850357430901706,-47.276649792404,6.303580741347055,0.10225899517536163,-39.64088454961382,0.07518577575683594
Gaia,DR3,2476992031416272256,22.741431322374453,-9.30770239913659,18.093475341796875,3.3586597442626953,2.2080896280721265,19.11756836647854,44.39931154139638,-42.58592717747871,,,9.647157763203262,nan,,,1.0324840545654297,,None,42.803370722298965,-50.38493168880527,47.25269941703095,0.15732748806476593,-50.99258496700126,0.08228600025177002
Gaia,DR3,2481041738899756672,25.45186136992029,-3.843262409442576,15.977306365966797,2.908078193664551,2.987104879388538,14.68328858670585,35.38219313751696,-43.706334388623816,,,10.227869097424591,nan,,,1.010475754737854,,None,50.025438642868345,-44.27409271719701,52.157147791881314,0.05574110895395279,-38.19648944278238,0.04134111478924751
