Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,4684205720883329920,7.3289141,-76.3040311,9.527,0.561,0.0,0.0,0.0,2.74,2.74,0.27,5.067,,,,0.889,,Gaia_DR3,-2.926,6.848,-2.926,0.012,6.848,0.012
Gaia,DR3,4684312614029403264,10.1959855,-76.6232645,14.198,1.871,2.569,0.743,3.9635,2.67,-23.34,2.27,5.146,,,,6.393,,Gaia_DR3,-3.341,6.818,-5.843,0.098,5.589,0.104
Gaia,DR3,4685575128274302720,13.0416087,-74.4774259,16.925,2.104,2.792,2.3245,8.018,2.86,,,5.059,,,,0.964,,,-3.637,6.426,-5.996,0.055,8.242,0.049
Gaia,DR3,6353093599651225728,358.2746434,-78.1527649,17.413,2.925,4.606,2.7195,10.3902,2.6,,,4.959,,,,1.056,,,-1.697,7.145,3.116,0.09,7.324,0.112
Gaia,DR3,4685657969606916224,13.4229463,-73.8693773,8.355,0.67,4.58,2.8929,10.492,2.92,14.87,0.16,4.99,,,,0.905,,Gaia_DR3,-3.633,6.282,0.878,0.018,4.593,0.015
Gaia,DR3,4685575123993546112,13.0401579,-74.4776596,17.88,,1.768,2.324,10.8871,2.86,,,5.268,,,,0.986,,,-3.787,6.691,-5.643,0.092,7.333,0.084
Gaia,DR3,6377770012128755840,357.031923,-75.9575414,14.897,2.215,3.576,2.4892,11.0044,2.87,-10.7,3.81,4.9,,,,1.047,,Gaia_DR3,-1.514,6.985,-3.011,0.029,10.361,0.027
Gaia,DR3,4685657969591425792,13.4258299,-73.8701789,13.023,1.405,4.451,2.8926,11.1,2.92,14.48,1.46,4.95,,,,1.371,,Gaia_DR3,-3.605,6.232,0.732,0.035,4.57,0.027
Gaia,DR3,4688896336344620544,9.4061681,-73.0755451,18.36,2.817,3.241,3.2742,11.4281,3.07,,,5.027,,,,1.019,,,-3.165,6.515,-0.754,0.184,4.069,0.192
Gaia,DR3,4637964831664929280,19.0871408,-75.1785575,14.162,1.709,4.476,3.1006,12.0023,2.69,0.1,1.97,4.937,,,,1.009,,Gaia_DR3,-4.25,5.908,0.118,0.018,7.525,0.017
Gaia,DR3,4635191068769461376,17.2758717,-78.1348046,18.164,2.981,4.788,2.8562,12.4443,2.42,,,4.884,,,,1.007,,,-4.001,6.107,-8.493,0.117,4.076,0.123
Gaia,DR3,4634626572626736640,6.4969796,-79.7046911,17.176,2.621,1.237,3.405,12.6803,2.36,,,4.954,,,,4.631,,,-2.756,6.894,-3.611,0.358,7.863,0.347
