Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,1491634483976350720,216.92347200037938,41.95297214257123,9.658773,1.1205254,2.6757434256784457e-14,0.0,0.0,1.1732926370000047,,,18.16712045950139,nan,,,1.0832568,,                             None,-92.25444681544585,-101.23300258953822,-92.25444681544593,0.009907539,-101.23300258953816,0.012311247
Gaia,DR3,1585341977360165376,224.57712387461578,42.340858894857995,14.190581,2.638898,2.7042128355987227,5.685928342744403,13.673284931429295,-1.497380979950293,,,14.856122935238949,nan,,,1.1883539,,                             None,-82.50370682420689,-75.69015020190346,-79.10516175948054,0.015943961,-67.93285176701269,0.017440083
Gaia,DR3,1608550262641074048,216.74695584591757,54.50013491543595,14.141853,2.7706528,1.7922666766096564,12.547703287375615,13.898776132198615,-4.55028238586617,,,21.437711991405013,nan,,,1.3192034,,                             None,-108.60413165708306,-118.03023427966941,-104.39172934627948,0.019750684,-124.94845986396516,0.0200691
Gaia,DR3,1588454729138639488,228.49659138568543,48.14482849387596,15.116446,3.2330818,2.3357476593305777,10.238080071648938,14.254955996346965,-5.156479258521632,,,22.830782340342296,nan,,,1.0671837,,                             None,-131.485487644563,-108.41204912653112,-120.74522192454987,0.026559595,-111.73259460916324,0.028477518
Gaia,DR3,1613609390518656128,224.17607358683722,57.30660796855975,11.159009,1.8341017,1.257196936831903,16.034395191907475,16.207144359191247,-7.584339629142992,,,21.146165619852276,nan,,,1.2096004,,                             None,-116.95930941374769,-103.04821376972988,-111.70764642773094,0.021994602,-105.00497633931137,0.02292551
Gaia,DR3,1277969103769348736,228.9794703325566,31.86411425719544,13.599814,2.5564928,1.9768599805986677,13.926281419588879,16.358770890124852,1.1650573758006662,,,22.815786935916183,nan,,,1.2200085,,                             None,-131.9349821895426,-110.36811622740183,-134.68845160006674,0.010763138,-119.46900023083128,0.01241013
Gaia,DR3,1274165721250305152,234.53989521228385,31.6906572330279,12.866689,2.1509562,2.627364865205387,17.383520273723875,17.588970651621025,-1.0780491447616836,,,17.015788740649842,nan,,,1.2244176,,                             None,-102.4873335476207,-77.17364299203354,-95.423292948251,0.012400955,-83.41245418176251,0.015962135
Gaia,DR3,1283149109210434688,223.3420365302309,31.29665679682323,13.974143,2.3432617,2.7641992576478898,11.827050224924754,19.477057723063716,3.638956198562081,,,14.336330892864115,nan,,,1.0697504,,                             None,-78.61026755034726,-73.44254861598456,-72.97434851035675,0.009087012,-67.27593833594744,0.01645942
Gaia,DR3,1466112654431603968,198.0334077166744,31.43007860471013,14.675521,2.8827686,1.5471981022312213,18.376633425779634,20.220434211917365,11.776195915250758,,,23.890031575537996,nan,,,1.1025379,,                             None,-84.54584348660217,-147.66224378776258,-81.82088933496973,0.021492215,-140.3621554079314,0.01941248
Gaia,DR3,1664725583013974144,207.75607780172308,62.691002955686876,14.760117,2.9367647,2.401390492973754,21.432122717904075,20.755522660694417,-6.605347307269609,,,17.74250133419302,nan,,,1.9557147,,                             None,-77.89692039944985,-105.98352043103083,-68.91547212025444,0.039270524,-106.0750861213663,0.034245867
Gaia,DR3,1215044431268200448,230.0106972542557,22.01556461051329,16.028057,3.052209,2.055910781588138,22.75638680190658,21.672097774576734,4.6108266970251925,,,18.247845764955198,nan,,,0.9608293,,                             None,-106.41044054399153,-85.48848677736414,-113.60863920931067,0.041983332,-88.76477561438791,0.05026245
Gaia,DR3,1460794110529927424,195.34128939471663,27.837676937865464,13.280572,2.2879581,1.3053545699211364,22.526689527062917,22.43757933350323,14.261030319928137,,,17.091646856895338,nan,,,0.97852147,,                             None,-56.130812879625495,-104.05363237042931,-60.212680733353,0.015297454,-101.71707702887028,0.019750373
Gaia,DR3,1239833367592897664,215.4210348070004,19.36208338274038,8.464544,0.7527957,1.5519661085657523,22.626838699233588,22.807505616825487,11.820172440860706,,,16.870247198803053,nan,,,0.9956983,,                             None,-83.91015648112489,-85.92659591735912,-80.08680350774836,0.01881016,-81.94586911179861,0.01793814
Gaia,DR3,1533568375694548480,187.7910671780595,39.40550538174773,18.5009,0.9047413,2.032418987182482,22.131886328297508,23.42709424952534,9.589957820544026,,,16.158299362484772,nan,,,1.0590299,,                             None,-40.921752865387475,-110.05777929271439,-47.39843981694274,0.1256328,-107.6120174865222,0.17686027
Gaia,DR3,1693691701450961792,224.10125468412176,67.96635157959169,19.926039,3.0528297,1.4319346219053992,26.297570727091223,24.471645579686356,-11.71374689722054,,,19.46023513478436,nan,,,1.0612514,,                             None,-107.55209048707198,-87.56697989004259,-102.89129555988237,0.5413953,-91.14265012732966,0.46932593
Gaia,DR3,1660787991356809856,209.20560748712757,59.73730940239993,13.293924,2.1876183,2.9462147258823626,18.410565500987623,25.09618083026396,-5.406336085438712,,,14.21929546191409,nan,,,1.3431144,,                             None,-64.0878134772256,-84.46366247089475,-70.51300361425511,0.015376622,-78.40461337563528,0.013094581
Gaia,DR3,1532904927801387136,184.28156409000468,39.96194161326173,13.96986,2.3297215,2.619467910648837,24.582081573772477,27.62159795582987,9.799107883057326,,,15.26649164622057,nan,,,1.0944201,,                             None,-33.08923370639654,-105.69035609493406,-36.24608301930992,0.016896347,-97.87342199366871,0.019092917
Gaia,DR3,1178675026162099968,220.125561407562,12.558966037862774,19.015247,3.624035,2.374440009038124,29.52603679540858,28.017407911364828,12.646557210734468,,,24.45665842336525,nan,,,1.0408815,,                             None,-129.33990366815354,-114.22441936405022,-138.29945582634923,0.3370991,-122.56654697272589,0.35190997
Gaia,DR3,1204040621979138048,237.6067055452968,19.92486369939178,15.66761,3.0476246,2.4164233580739896,28.12317957446157,28.081080554207976,1.8786129978268225,,,16.867577418760764,nan,,,1.0577517,,                             None,-103.42463340576556,-73.80596151946453,-107.70179533082475,0.032813914,-66.35370724527378,0.035857394
