Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3810609819552494976,170.1031034,1.2858652,13.903,1.46,0.0,0.0,0.0,56.0,56.0,5.31,3.915,,,,1.028,,Gaia_DR3,4.411,-19.359,4.411,0.02,-19.359,0.017
Gaia,DR3,3810243510381768576,169.5280522,1.1562093,16.962,2.503,1.542,0.5894,12.2053,56.0,,,3.74,,,,1.11,,,4.662,-18.396,5.026,0.098,-19.556,0.088
Gaia,DR3,3812188615170827136,168.5970587,4.0336065,16.355,2.234,2.212,3.1326,14.1197,54.65,,,3.888,,,,7.187,,,5.598,-21.399,4.464,0.459,-22.813,0.345
Gaia,DR3,3796696461975869312,172.1081323,-1.4896808,14.858,1.817,1.77,3.4239,16.0551,57.22,18.18,6.78,4.0,,,,1.032,,Gaia_DR3,2.836,-17.467,1.44,0.032,-16.94,0.023
Gaia,DR3,3811477059349026688,166.4751942,2.1255816,16.802,2.359,0.923,3.7222,17.1988,55.2,,,3.854,,,,0.936,,,7.241,-19.711,7.955,0.08,-19.48,0.082
Gaia,DR3,3798954270448402048,175.1086276,0.9724747,18.683,2.933,1.702,5.0143,22.5369,56.38,,,3.977,,,,0.921,,,0.328,-19.416,0.956,0.348,-20.697,0.335
Gaia,DR3,3803800715840932352,165.4605358,-0.6804997,15.78,2.233,2.127,5.0416,22.8981,56.15,3.07,8.8,4.001,,,,7.289,,Gaia_DR3,8.353,-18.158,10.068,0.357,-18.687,0.309
Gaia,DR3,3791658461042312832,169.8437286,-1.1933195,19.722,2.801,2.791,2.4927,23.0204,56.94,,,3.631,,,,1.025,,,4.288,-16.086,2.557,0.479,-17.34,0.326
Gaia,DR3,3800449026441933312,173.1285516,3.1640802,11.574,0.758,2.933,3.559,23.0964,55.41,7.09,0.75,3.68,,,,1.115,,Gaia_DR3,1.825,-19.621,2.884,0.021,-21.636,0.017
Gaia,DR3,3810465577371010688,168.02008,1.6678667,17.282,2.612,2.099,2.1171,23.2049,55.61,,,4.272,,,,1.054,,,6.662,-21.456,7.908,0.114,-22.877,0.095
Gaia,DR3,3803901664751839488,167.7892432,-0.6192636,14.101,1.474,2.741,2.9971,24.0116,56.49,19.66,3.32,3.636,,,,0.915,,Gaia_DR3,5.843,-16.544,7.511,0.022,-15.267,0.017
Gaia,DR3,3798941870878125568,175.1634608,0.8976244,16.879,2.459,2.828,5.0743,25.3616,56.41,,,4.116,,,,1.077,,,0.292,-20.03,-1.13,0.111,-22.03,0.087
Gaia,DR3,3805244649485602816,166.4450507,1.4574788,14.184,1.455,2.969,3.661,26.2772,55.47,-18.69,5.27,3.629,,,,0.895,,Gaia_DR3,6.842,-18.068,8.965,0.022,-18.873,0.016
Gaia,DR3,3800661575783593856,175.5980998,3.5223507,12.107,0.919,2.973,5.9279,26.4347,55.29,-34.38,1.28,3.91,,,,1.033,,Gaia_DR3,-0.078,-21.138,1.297,0.021,-19.109,0.015
Gaia,DR3,3805347797420209664,165.0907447,1.2996229,16.971,2.558,1.606,5.0111,26.9191,55.31,,,4.177,,,,0.959,,,9.039,-20.653,10.453,0.09,-20.673,0.071
Gaia,DR3,3792523815348501120,173.9928496,-3.2517117,16.766,2.468,2.474,5.9756,27.4415,57.91,,,4.044,,,,0.96,,,1.276,-16.144,2.547,0.08,-17.827,0.053
